COMPANY,AGE,SEX,LOC,FMIL_SGMT,MAU,구매력,저가선호,인스타그램활동,부모서비스관심,공기질민감,홈쇼핑관심,온라인상품권관심,홈케어서비스관심,공기질가전제품관심,디지털전자제품기타관심,바디케어관심,반려동물용품관심,비타민영양제관심,생활가전제품기타관심,안마용품관심,헬스케어용품관심,헬스케어의료관심
coway,50,MALE,대전,2인가구,23,2.6,2.5,1.1,1.3,2.3,5.5,1.6,0.1,5.2,3,3.3,4.9,5.7,5.3,2.7,6.9,3.1
coway,50,FEMALE,대구,키즈맘_중학생,40,2.7,2.6,0.6,1.4,1.4,5.8,0.9,0.2,5,5.8,3.1,7.8,7.2,6.2,3.9,6.6,4.7
coway,50,,강원,,1,5.6,7.6,0,6.5,5.8,10,7.8,0,0.2,0,0,0.1,0.2,0.1,0,0.1,0
coway,50,MALE,광주,1인가구,13,1,2.8,0.3,1.3,2.8,4.5,0.8,0,6.2,3.7,2.5,6.5,7.5,6.1,2.3,8.3,3.4
coway,50,FEMALE,,키즈맘_미취학,199,1.8,1.7,0.7,1.6,1.9,5.5,1.1,0.1,5,5.6,2.6,7.5,7,5.9,3.5,6,4.4
coway,50,,,중년_자녀동거,4,1.9,3.4,0.3,6.5,0.8,3.1,1.4,0,5.7,5.9,4.5,7.1,7,6.6,5.1,7.2,5.8
coway,50,FEMALE,충남,키즈맘_중학생,47,2.8,3.3,0.5,2.3,2,6.9,0.7,0.2,5.1,6,3.3,7.7,7.2,6.2,4.7,6.2,5.1
coway,50,FEMALE,경북,키즈맘_초등생,40,2.1,1.9,0.3,2.1,1.1,5,1.2,0,4.9,6.1,3.4,7.6,6.9,6,4,6.2,5
coway,50,MALE,제주,2인가구,8,1.8,3.4,0.4,0.6,3.6,2.3,2.1,0,5.1,4.6,6,5.9,6.3,5.5,4.6,7.6,5.1
coway,50,MALE,충남,,35,1.8,2.3,1,1.7,2.3,3.1,1.1,0,5,3.2,2.6,5,6,4.9,2.3,6.8,3.1
coway,50,FEMALE,경기,2인가구,322,3,2.3,1,2.2,2,6.6,1.2,0.2,5,5.7,2.9,7.7,7.1,6,3.9,6.2,4.7
coway,50,,부산,중년_자녀동거,4,5.6,0,0.4,1.5,3.5,5.5,2,0,5.9,4.9,3.6,7.1,7,5.7,3.7,7.2,4
coway,50,,경북,,3,0,2.9,0,2.6,1.6,6.3,2.3,0,5.6,5.4,3.6,7.1,7.2,5.9,3,6,3.7
coway,50,,경남,1인가구,4,0,3,1.9,0,3.4,6.9,0,0,5.3,5.2,3.3,7.3,8.7,5.5,3.8,6.9,4.7
coway,50,,서울,키즈맘_초등생,8,0.9,0.6,1.2,1.3,1.9,2.1,0.6,0,5.2,5.9,3.6,7.7,7.1,6.7,3.6,7.5,5.3
coway,50,FEMALE,제주,키즈맘_미취학,14,1.4,2.4,0.6,1.1,1.3,4.3,1.1,0,5.1,6.7,3.8,8.6,7.9,6.4,4.2,7.3,5.6
coway,50,,대구,키즈맘_중학생,1,0,0,1.7,0,0,8.2,0,0,3,7.5,9.5,6,3,5.9,9.3,6.2,8.7
coway,50,MALE,강원,,23,2.4,3.1,0.2,1,2.4,3.6,1.3,0,4.9,3.5,3.2,4.7,5.5,5,2.7,6.3,3.8
coway,50,FEMALE,인천,1인가구,97,2.9,2,1.3,2.3,1.8,6.9,1.2,0.1,5.2,5.9,3.2,7.7,7.6,6.1,4.1,6.5,5
coway,50,,인천,중년_자녀동거,2,0,5.3,0.8,1.9,3.4,5.1,0,0,6.5,5.2,1.6,8.1,8.2,7.8,3.2,8.3,6.1
coway,50,FEMALE,부산,키즈맘_초등생,70,2.6,1.8,0.7,2.1,1.8,6.6,1,0.1,5.1,5.8,3.5,7.7,7,6.1,4.4,6.4,5.1
coway,50,,경기,2인가구,7,0,1,0.7,3.4,3.2,4.7,1.1,0,5.1,5,4,6.9,6.8,5.7,4.3,6.9,4.7
coway,50,MALE,전북,키즈맘_미취학,25,1.6,1.9,1.5,1.3,2.3,3,0.8,0,5.1,3.9,4,5.4,6,5.5,2.9,7.4,3.9
coway,50,FEMALE,전남,키즈맘_중학생,19,3.2,1.2,0.6,2.1,2.4,6.2,1.6,0,5.4,5.8,3.1,7.9,7.2,6.1,3.9,6.6,4.8
coway,50,MALE,전남,중년_자녀동거,16,1.1,2.9,1,1.7,2.7,4.6,1.4,0,5.5,3.1,2.2,6.3,6.6,5.4,1.9,7.2,2.8
coway,50,,제주,키즈맘_초등생,1,6.8,0,0,6.5,0,5.6,0,0,5.5,6.8,2,8.9,8.2,6.6,2.9,7.4,6.4
coway,50,FEMALE,광주,키즈맘_중학생,21,3.8,1.9,1.2,1.7,1.6,6.6,0.5,0.2,4.9,5.7,2.7,7.6,7,5.9,3.4,6,4.4
coway,50,FEMALE,대전,,37,2.9,2.3,0.9,2.9,2.6,6.2,0.6,0,4.8,5.7,3.5,7.1,6.5,5.7,4.1,5.8,4.9
coway,50,MALE,세종,1인가구,8,2.4,3.8,1.3,0.6,1.9,4.8,0.2,0,5.4,3.7,3.2,6.1,6.8,5.7,2.6,7.7,3.4
coway,50,FEMALE,충북,키즈맘_미취학,29,2.4,1.9,1.3,0.9,2.3,5.2,1.1,0.2,5.5,5.9,3.3,8,7.5,6.2,4.1,6.1,4.7
coway,50,MALE,경남,2인가구,49,2.4,3,1.6,2,2,4.4,1.7,0,5.1,3,2.9,4.8,5.7,5,2.8,6.7,3.1
coway,60,,울산,키즈맘_중학생,1,3.9,1.7,0,0,0,0,0,0,3.2,8.2,9.7,6.8,5.5,7,9.4,7.3,9.2
coway,60,FEMALE,부산,중년_자녀동거,22,1.3,1.4,0.8,2,1.1,5.1,1.3,0,4.3,6.4,4.1,7.5,6.8,6.4,4.9,6.2,6.2
coway,60,MALE,부산,키즈맘_초등생,11,1,1.9,1,0,1.6,3.2,0.6,0,2.6,1.6,2.2,2.7,2.8,2.8,1.6,3.9,1.9
coway,60,FEMALE,서울,1인가구,47,1.4,1.5,0.7,1.5,1.6,4.4,0.9,0.3,4,5.2,3.1,6.6,5.9,5.4,3.8,5.4,4.5
coway,60,FEMALE,충남,키즈맘_미취학,8,0.7,0.3,0.8,0.9,2,3.9,1.4,0,3.3,5.5,4.5,5.7,4.7,4.9,4.6,4.8,5.4
coway,60,MALE,대구,2인가구,5,1,2.5,1.6,0,0,1.6,1.1,0,3.4,2.2,1.1,3.4,5.1,3.2,1.1,4.3,1.8
coway,60,MALE,세종,,1,0,0,0,6.9,0,0,0,0,5.7,4.4,1.1,5.6,7.3,6.2,1.5,8.7,4.4
coway,60,MALE,서울,키즈맘_중학생,27,0.9,1.5,0.7,1.5,2.7,3.1,1.1,0.1,4.1,2.9,2.7,4.4,5,4.4,2.3,5.9,2.9
coway,60,MALE,대전,1인가구,4,0.3,1.4,0.4,0.7,1.2,2.5,0,0,3.4,4.1,5.2,3.8,4,4.6,4,6.1,4.5
coway,60,MALE,경북,2인가구,7,2.3,2.6,0.6,0.9,0,0.9,0,0,5.3,3.4,2.8,5.2,6,5.6,2.5,8,3.1
coway,60,,경기,중년_자녀동거,1,7.7,2.9,0,0,6.5,9.9,0,0,6.2,6.4,0.5,9.5,9.5,6.5,0.8,7.2,2
coway,60,MALE,강원,키즈맘_미취학,5,3.4,5.3,0.2,0,0,2.6,0,0,6,4.9,3.4,5.7,7,6.8,2.5,8.4,4.2
coway,60,MALE,경남,,6,1.5,1,2.4,1.3,4,2.7,2.6,0,4.2,2.8,2.9,4.4,5,4.5,2.4,6.3,3.1
coway,60,FEMALE,세종,1인가구,1,6.8,0,0,0,0,4,0,0,4.6,6.8,0.9,8.4,8,7,2.2,7.1,5
coway,60,FEMALE,울산,중년_자녀동거,5,4.8,0,0.4,1.9,0,5.2,4.7,0,4.4,4.7,4,6.1,5.3,5,4.9,4.7,4.9
coway,60,FEMALE,제주,키즈맘_초등생,2,0,3.5,0,3.8,0,6.5,0,0,7,5.5,0.7,9.4,9.5,6.8,0.9,8.1,3
coway,60,MALE,제주,키즈맘_중학생,1,1.2,0,0,4,0,0,5,0,5.4,4.2,1.5,5,5.8,5.8,1.4,8.5,4.3
coway,60,MALE,,키즈맘_미취학,41,1.2,2.3,0.5,0.7,1.8,1.8,0.9,0,4,2.8,2.6,4,4.5,4.4,2.1,5.7,3
coway,60,,충북,2인가구,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1
coway,60,MALE,전북,,4,1,0.7,1.2,0,2.1,3.3,0.3,0,5.4,4.1,3.6,5.9,6.5,6.4,2.9,8.5,4.2
coway,60,MALE,경기,키즈맘_초등생,56,1,1.3,0.7,1.1,1.9,2.8,1.1,0.5,4,2.9,2.3,4.3,5,4.5,2,5.8,2.9
coway,60,,,2인가구,4,0,1.1,0.7,4.1,1,4.1,3.4,0,3.8,2.1,0.1,4.8,4.9,3.4,0.2,3.9,0.7
coway,60,,강원,키즈맘_중학생,1,0,1.9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
coway,60,FEMALE,전남,키즈맘_미취학,11,1.4,1.4,1,1.4,3.2,4.2,0,0,4.3,5.4,2,7.2,6.6,5.3,3.4,6.1,4.4
coway,60,FEMALE,광주,중년_자녀동거,7,1.1,1.4,1.7,2.1,1.8,5.3,1.1,0,3,3.4,2.3,4,3.5,3.3,2.4,3.7,3.3
coway,60,FEMALE,,1인가구,91,1.1,1.4,0.8,2.3,1.8,4.1,1.2,0.1,3.8,4.9,3,6.1,5.4,4.8,3.7,5.1,4.3
coway,60,FEMALE,경남,,19,1.5,1.7,0.5,1.2,3.2,3.1,1.7,0,4.2,5.8,3.3,6.9,6.1,5.7,4.3,5.3,4.8
coway,60,MALE,충남,2인가구,4,0.3,0.7,0.4,1.2,1.9,2.3,1.5,0,5.7,4,2.2,6,6.5,6,1.6,8.5,4.3
coway,60,FEMALE,경기,키즈맘_초등생,110,1.7,1.6,0.6,1.9,2.3,5.1,0.8,0.1,3.9,5,2.8,6.3,5.6,5,3.5,5.1,4.2
coway,60,MALE,충북,1인가구,5,0.8,0,1,0.6,1.4,3,0,0,1.8,2,2.1,1.8,2,2.6,1.8,3.4,2.5
coway,60,,인천,중년_자녀동거,1,0,3,0,0,0,0,3.9,0,3.9,4.3,1.5,5.3,5.5,6.4,1.4,8.5,3.6
coway,60,FEMALE,경북,키즈맘_미취학,8,1.1,0.9,0.2,2.7,0,4.2,0.6,0,3.9,4.4,3.3,6.1,5.3,4.9,3.9,5,4.2
coway,60,FEMALE,충북,,10,0.6,1,0.3,2.9,1.6,5.2,1.2,0,4,4.7,2.8,5.9,5.3,4.8,3.3,5.3,4.7
coway,60,FEMALE,강원,키즈맘_중학생,7,2.1,2,0.2,0.7,2.1,5.8,0,0,4.9,6.6,4.4,8.4,7.3,6.6,5.1,7.2,5.2
coway,60,MALE,전남,1인가구,2,0,2.4,0.6,0,0,0,0,0,2,2.9,2.4,2.7,3.4,3.4,0.9,4.4,1.8
coway,60,MALE,광주,중년_자녀동거,1,0,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0
coway,60,MALE,울산,,5,1,0,0.2,2.1,4.6,5.4,1.2,0,5.1,4.2,5.6,5.1,6.3,6.6,4.9,7.9,5.4
coway,60,FEMALE,대구,키즈맘_미취학,9,1.7,0.6,0.2,2.4,2.5,4.2,0.4,0,4.4,6.4,6,7.2,6,6.3,6.7,6.1,6.4
coway,60,,충남,2인가구,1,0,0.9,1.8,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0
coway,60,FEMALE,대전,키즈맘_중학생,5,3,3.2,0,2.4,2.9,7.2,0.8,0,4.6,7.8,7,8.3,7.4,7.3,7.4,7,7.9
coway,60,FEMALE,인천,키즈맘_초등생,20,0.8,1.1,0.2,1.8,1.5,4.6,0.3,0.9,4.5,5.1,2.2,6.9,6.9,5.5,2.9,5.5,4.5
coway,60,FEMALE,전북,키즈맘_초등생,4,0,0.9,0,3.2,3.6,2.4,0,0,3.1,5.8,4.2,6,4.9,5,4.6,5.6,5.9
coway,60,MALE,인천,키즈맘_미취학,10,0.6,0.9,0.2,0.7,0.9,1.5,0.9,0,4.6,3.2,3.6,4.7,5.2,5.1,3,6.7,3.5
coway,70,MALE,전남,1인가구,2,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0
coway,70,,전북,키즈맘_중학생,1,7,0,2,0,0,5,4.9,0,0,0,0,0,0,0,0,0,0
coway,70,,경기,2인가구,1,0,0,0,5.7,0,6.2,0.7,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,충남,중년_자녀동거,5,1,0.2,0.7,2.7,1.5,2.6,1,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,경북,,3,0,2.6,1,1.3,2,4.4,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,충북,,3,3,0.6,0,1.6,4.6,6.5,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,경기,키즈맘_미취학,9,0.3,1.2,0.7,0.4,0.8,1.7,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,인천,중년_자녀동거,5,0.3,1.2,0,1.6,3,1.5,1.4,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,대전,키즈맘_초등생,3,0,3.2,0.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,경북,2인가구,3,2.3,2.9,0.9,1.3,2.3,1.9,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,,키즈맘_중학생,14,0.5,0.8,0.1,0.7,0.7,0.6,1,0,0,0,0,0,0,0,0,0,0
coway,70,,인천,1인가구,1,0,7.3,0,0,3.9,0,7.8,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,인천,1인가구,2,0,4.3,0,2.5,0,1.4,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,강원,2인가구,1,0,0,2.9,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,충북,키즈맘_초등생,2,0,3.9,0.4,0,0,1.6,0.7,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,부산,중년_자녀동거,4,0,1.5,0.5,0,6.4,2,1.5,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,전북,,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,경남,키즈맘_중학생,5,0,0,0,2.6,1.6,3.4,1.4,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,세종,키즈맘_미취학,1,3,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,세종,,1,0,3,0,0,6.1,4.9,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,전북,중년_자녀동거,2,0,0,0,0,0,7.7,2.5,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,강원,1인가구,2,0,0,0.9,3.4,0,1.3,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,,키즈맘_미취학,20,1.9,1.5,0.3,1.8,0.4,2.4,0.5,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,광주,2인가구,3,2,1,3.6,0,2.3,2.5,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,충남,키즈맘_중학생,3,1.6,1.6,0.6,0.6,2.2,3.2,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,울산,키즈맘_초등생,1,0,0,0,0,8.5,1.9,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,부산,키즈맘_중학생,2,0,0.4,1.2,0,2.3,3.4,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,제주,2인가구,1,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,서울,중년_자녀동거,10,0.4,1,0.6,1.7,1.1,2.5,0.3,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,경기,1인가구,16,1.1,0.7,0.9,1.3,2.7,5.1,1.3,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,경남,,1,0,0,0.7,0,0,0,4,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,광주,키즈맘_미취학,2,0,0,5,6.4,2.3,5,4.1,0,0,0,0,0,0,0,0,0,0
coway,70,,,키즈맘_초등생,2,0.9,0,0.3,2.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0
coway,70,MALE,서울,1인가구,5,2.1,4.1,0.4,2.9,0,3.3,0.9,0,0,0,0,0,0,0,0,0,0
coway,70,FEMALE,대구,키즈맘_중학생,3,0,0.6,0,2.9,0,3,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,인천,키즈맘_미취학,2,0,1.2,0.9,0,0,7.8,2,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,경기,2인가구,4,0,2.9,0,1.2,1.6,4.9,0,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,서울,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,경기,중년_자녀동거,3,0,0.6,1,0,1,2.5,1.3,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,경남,키즈맘_초등생,3,0.4,2.9,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
coway,80,,충북,중년_자녀동거,1,4.9,2.9,0,0,0,4.8,5.8,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,충북,키즈맘_중학생,1,0,1,0.8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,,경남,1인가구,2,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,부산,,1,6,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,충북,2인가구,3,0,0.5,0.8,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,,경기,키즈맘_미취학,1,0,3.9,0.6,0,7,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,전북,키즈맘_초등생,1,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,,키즈맘_중학생,10,0.4,0.7,0.6,0.6,1.5,0.9,2.2,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,강원,2인가구,1,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,,중년_자녀동거,5,0,1,1.9,1.9,1.3,2.5,1,0,0,0,0,0,0,0,0,0,0
coway,80,MALE,서울,1인가구,2,0,2,0.5,2,0,0.9,2,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,인천,,2,0,1.1,0.9,0,6.4,0,2.5,0,0,0,0,0,0,0,0,0,0
coway,80,FEMALE,경남,키즈맘_미취학,1,0,0,0,0,0,2.8,5.9,0,0,0,0,0,0,0,0,0,0
coway,90,MALE,경기,키즈맘_초등생,1,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
coway,90,,서울,,1,6,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0
cozyma,,,경기,키즈맘_중학생,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,,,인천,키즈맘_초등생,1,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0
cozyma,,,서울,2인가구,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,0,MALE,,중년_자녀동거,1,0,0,1.6,2.9,3.9,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,FEMALE,,1인가구,2,2.2,3.8,4.1,2.4,3.8,0.3,3,0,3.9,1.4,0.1,4.2,4.4,1.1,0.4,2.5,0.7
cozyma,10,FEMALE,강원,키즈맘_미취학,1,0,0,0,0,0,2.9,0,0,6.9,6.2,1.2,8.2,8.3,2.7,2.9,7.4,5.5
cozyma,10,MALE,부산,키즈맘_초등생,2,0,0,0,2.4,0,0,0,0,3.9,0.5,0.1,2.4,3,0.7,0.2,2.8,0.3
cozyma,10,MALE,서울,키즈맘_미취학,2,2.9,3,4.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,MALE,광주,중년_자녀동거,1,0,4.9,0,0,4.6,0.3,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,FEMALE,서울,2인가구,1,9.2,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,MALE,대구,1인가구,1,3.4,8.9,0,3.9,0,0,0,0,5.5,2.4,5.4,2.4,2.8,1.9,3.5,7.5,4.2
cozyma,10,FEMALE,경기,키즈맘_중학생,2,3.9,7.8,5,0,0,2.5,0,0,4.5,1,0.1,4.7,4.9,1.1,0.3,2.1,0.4
cozyma,10,FEMALE,충남,,1,0,0,7.6,0,0,4.8,0,0,5.3,7.1,2.9,8,8.2,4.1,4.3,6.8,8.1
cozyma,10,FEMALE,세종,키즈맘_미취학,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,10,MALE,,키즈맘_중학생,4,0.6,0.6,3.5,3,2.2,1.6,3.2,0,0,0,0,0,0,0,0,0,0
cozyma,10,,경기,,1,0,8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cozyma,20,FEMALE,충북,2인가구,2,3.5,2.4,0,1,0,1,0,0,6.4,5.5,3.8,8.1,8.1,2.9,3.7,6.8,5.2
cozyma,20,,경남,1인가구,1,10,0,9.8,0,0,2.3,0,0,3.8,4.1,4,4.1,3.9,3.8,3.9,3.9,3.8
cozyma,20,MALE,경기,키즈맘_초등생,24,0.5,1.6,3.4,0.6,1.8,1.2,1.4,0,5.8,3,5.2,4.2,5.1,2.2,3.7,7.1,4.2
cozyma,20,FEMALE,전북,중년_자녀동거,1,5.1,6.9,0,0,0,5.9,0,0,6.2,2.7,0.6,6.9,5.7,1.9,0.9,3.4,1.6
cozyma,20,MALE,제주,키즈맘_미취학,3,0,5.3,4.4,1.3,0,0.7,0,0,5.3,2,4.1,2.9,2.9,1.7,4.1,4.7,2.7
cozyma,20,FEMALE,,2인가구,27,3.5,2.5,5.1,1.3,1.2,1.9,1,0.2,5.9,4.2,3.8,6.8,5.5,2.3,4.5,5.1,4.1
cozyma,20,FEMALE,인천,중년_자녀동거,5,0,3.8,0,0.6,1.4,0.6,2.8,0,4,3.1,1.9,4.9,4.9,2,3.9,3.4,3.1
cozyma,20,FEMALE,대전,,1,0,0,1.7,0,0,0.6,0,0,7,6.8,3.3,8.6,8.5,3.2,3,7.7,6.4
cozyma,20,FEMALE,제주,키즈맘_초등생,2,5.8,0,8.9,4.3,0,4.9,0,0,6.6,4.8,0.7,7.9,8.5,2.7,1.6,4.8,2.4
cozyma,20,MALE,,1인가구,21,1.5,2.9,4.6,0.3,3.1,1.4,1.9,0,6.9,2.3,2.2,4.8,6.1,2.2,1.7,7.1,2.6
cozyma,20,MALE,부산,키즈맘_중학생,2,1.7,0,7.8,2.8,5,0,0,0,5.9,3.7,8.3,3.1,4.1,2.4,4.8,7.9,6.4
cozyma,20,MALE,세종,2인가구,1,0,7.8,0,4.9,0,3.7,0,0,9.1,1.5,0.2,7.8,9.7,2,0.2,8,0.8
cozyma,20,FEMALE,경기,1인가구,14,2,3,2.7,2.4,1.4,1.5,1,0,5.3,3.5,3.9,6,4.7,1.8,4.4,4.7,3.6
cozyma,20,FEMALE,부산,키즈맘_초등생,3,5.6,8.6,9.2,0,6.2,4.8,1.9,0,6,5,3.6,7.1,6.6,3.1,4.3,6.4,5.2
cozyma,20,FEMALE,서울,키즈맘_미취학,8,1.4,2.6,2.2,0.9,2,3,1.9,0,5.3,3,1.2,6.3,5.9,2,2.3,3.9,2.3
cozyma,20,MALE,전남,중년_자녀동거,4,0.8,7.7,2.3,1.2,0,0.8,4.8,0,5.3,2.9,7.2,3.2,3.3,2.3,5.5,6.7,4.4
cozyma,20,FEMALE,대구,,3,3.8,2.9,3.3,1.7,0,4.8,0,0,7.3,4.4,1.5,8,6.9,3.5,3.2,5,2.5
cozyma,20,MALE,충남,키즈맘_중학생,2,0,7.7,0,0.5,0,0,0,0,6.6,2.3,2,4.3,5.1,2.1,2.6,7.5,2.2
cozyma,20,MALE,대전,키즈맘_중학생,3,0,2.4,2.6,2.2,1,0,3,0,6.6,1.6,2.4,4.9,5.4,1.6,2.5,5.9,1.3
cozyma,20,MALE,서울,키즈맘_초등생,14,2.5,2.8,3.1,1,2.4,0.7,3.8,0.3,6.9,2.9,3.9,5.2,6.4,2.5,3.3,7.4,3.9
cozyma,20,MALE,대구,2인가구,1,7.9,0,7.7,0,0,0,0,0,8.2,1.7,0.3,6.1,8.6,2.1,0.5,8,1.2
cozyma,20,MALE,인천,,4,3.1,5.4,6.9,3.1,3.1,2.4,0,0,6,2.2,3.9,3.2,3.8,2,3.3,6.5,3.1
cozyma,20,MALE,광주,1인가구,5,2,1,0,0.4,0,1.7,1.6,0,6.9,2.7,2.5,5,6.3,2.3,2,7.3,3
cozyma,20,MALE,전북,중년_자녀동거,2,0,8,4.9,0,0,3.7,3.5,0,5.6,2.9,2.6,4.4,4.7,2.7,2.8,6.3,3
cozyma,20,FEMALE,경북,키즈맘_미취학,3,4,2.6,3.3,3,0,4.1,4.2,0,6.3,3.3,0.6,7.5,7.4,2.2,1.2,2.9,1.9
cozyma,20,MALE,경남,키즈맘_초등생,4,4.4,5,0,1,0,1.5,3.7,0,5.3,2.2,7.4,2.4,2.1,1.8,6.2,5.8,3.3
cozyma,20,FEMALE,경남,1인가구,1,6.7,6.9,10,0,6.9,9.9,0,0,5.4,6,9.8,5.2,3.4,2.4,9.7,6,8.5
cozyma,20,MALE,경북,키즈맘_중학생,1,0,0,0,0,0,1.7,0,0,6.6,3.4,7.1,4.5,5.2,2.5,2.8,8.4,6.1
cozyma,20,MALE,울산,2인가구,5,1.3,3.4,2.9,0,1.4,0.9,0,0,5.1,3.1,6.9,2.9,3.3,2.2,5.5,6.5,5
cozyma,20,MALE,충북,,4,2.7,0,3.9,1.6,0,5.1,3.2,0,6.6,2.8,1.9,5.2,6.2,2.6,1.8,7.3,2.8
cozyma,20,,,키즈맘_미취학,2,2.5,4,4.8,0,2.4,2.2,0,0,1.7,1,4.8,0.8,0.6,0.8,4.2,2.3,2.5
cozyma,20,FEMALE,강원,중년_자녀동거,3,3.7,2.7,6,1.6,1.3,3.8,2.6,0,6,4.2,1.6,6.9,5.6,2.2,4.2,5.8,4
cozyma,20,FEMALE,충남,1인가구,1,0,4.9,0.9,0,3.3,0.7,0,0,4.7,6.3,9.7,7.1,5.3,2.8,9.7,4.5,6.4
cozyma,20,,경기,,1,0,3.1,0,0,0,0,0,0,4.5,4.2,8.6,5.1,1.8,1.7,9.2,5.3,6.5
cozyma,20,FEMALE,광주,키즈맘_중학생,1,5.7,9,0,0,7.5,0,0,0,5.3,4.5,6.5,6.1,3.1,2,7.3,5.1,5.1
cozyma,30,MALE,,키즈맘_미취학,59,2.5,2.6,2.6,1.8,1.8,1.9,1.6,0.2,6.1,2.7,3.6,4.4,5.6,2.3,2.6,6.8,3.2
cozyma,30,MALE,울산,키즈맘_초등생,4,1.9,4.4,2.5,2.2,5,3.3,3.2,0,6.8,2.9,8.4,3.7,4.2,3.2,7.2,8.3,4.7
cozyma,30,FEMALE,제주,중년_자녀동거,2,4.1,4,3.8,3.7,0,1.9,0,0,6,5,1.7,7.7,6.4,2.7,3.9,6.2,3.5
cozyma,30,FEMALE,전남,2인가구,2,3.8,8.7,3.5,3.5,0,5.8,0,0,5.7,5.8,8.4,6.7,5,3.3,7.7,5.8,7.3
cozyma,30,MALE,강원,1인가구,4,3.6,4.7,1.9,1.7,5.4,1,1.4,0,5.3,3.5,7,3.8,4,2.4,4.5,7.3,5.4
cozyma,30,MALE,대구,키즈맘_중학생,8,1,2.9,1.2,1.1,0.7,4.3,1,0,6.2,3.4,6.1,3.8,4.9,2.5,4.8,7.1,4.9
