COMPANY,AGE,SEX,LOC,FMIL_SGMT,MAU,구매력,2ND단말기보유점수,구매력점수,블로그활동점수,이사관심점수,공기질민감점수,도서잡지관심점수,인테리어관심점수,렌탈관심점수,홈케어서비스관심점수,계절가전제품관심점수,생활가전제품관심점수,주방용품가전제품관심점수,디지털전자제품관심점수
lge,30,FEMALE,전남,키즈맘_중학생,5,5,7.4,5,8.3,8.6,,5,6.8,6.1,,14.8,13.2,3.1,8.5
lge,30,FEMALE,전남,키즈맘_미취학,31,8.2,7.4,8.2,7.8,6.1,8,4.2,6.9,5.4,7.4,26.2,24.8,6.8,13.2
lge,30,FEMALE,전남,중년_자녀동거,43,7.6,7.4,7.6,7.1,4.9,8,2.8,7.2,7.7,,25.4,24.4,6.7,12.1
lge,30,FEMALE,전남,2인가구,10,10,7.2,10,8.3,6,2,9.4,6.5,,,18,17.5,4.9,10.3
lge,30,FEMALE,전남,,306,6.2,7,6.2,7.2,6.2,7.3,8.6,7,2.5,,24.5,21.7,6.7,12.3
lge,30,FEMALE,전북,2인가구,12,7.5,6.8,7.5,7.7,6.1,,,8.1,7.7,,27.5,25.5,6.6,13.9
lge,30,FEMALE,전북,키즈맘_미취학,45,7,7,7,7.6,5.9,8,0,7.2,8,7.4,23.1,21.3,5.9,11.7
lge,30,FEMALE,전북,,487,9,7.1,9,7.2,6.1,5.9,4.9,6.4,7.2,,26.5,23.2,7.4,12.7
lge,30,FEMALE,전북,1인가구,48,7.8,7.4,7.8,7.2,5.4,,9.1,5.4,5.4,,24.8,22.9,6.7,11.8
lge,30,FEMALE,전북,중년_자녀동거,55,6.3,7.1,6.3,7,5.6,8,4.3,6.1,3.3,7.3,22.1,20.4,5.7,11.2
lge,30,FEMALE,전북,키즈맘_중학생,17,8.4,7.3,8.4,7.6,6.2,8,0,5.3,7.9,,23.7,23.6,6.2,12
lge,30,FEMALE,전북,키즈맘_초등생,19,8.5,7.1,8.5,6.7,3.8,,0.4,5.6,,,22.3,19.3,6,11.5
lge,30,FEMALE,제주,2인가구,7,6.7,7.4,6.7,6.2,7.3,8,,7.4,,,26.1,24.5,6.2,12.4
lge,30,FEMALE,제주,키즈맘_중학생,8,7.7,7.6,7.7,6.8,4.3,,0,3.4,2.5,8.3,15.3,14.7,4,8.4
lge,30,FEMALE,제주,키즈맘_미취학,20,7.4,7.3,7.4,7.4,4.7,8,8,5.4,9.8,,23.7,23,5.8,12.1
lge,30,FEMALE,제주,키즈맘_초등생,16,7.6,7.4,7.6,6.4,3.1,8,,5,,,31.8,30.7,8.1,15
lge,30,FEMALE,제주,1인가구,18,8.3,8.1,8.3,7.5,6.8,5.9,8,7.5,0.1,7.4,24.3,23.9,6.8,11.6
lge,30,FEMALE,제주,중년_자녀동거,20,9.1,7.9,9.1,6.5,2.4,0.7,4.2,4.6,5.4,,24.4,23.5,5.9,12.8
lge,30,FEMALE,제주,,215,8,7.2,8,6.8,4.4,8,4.2,5.7,,7.3,24.4,21.8,6.9,11.7
lge,30,FEMALE,충남,키즈맘_초등생,23,8,7.3,8,7.2,6.7,8,8,7.6,3,,22.6,20.3,5.7,11.6
lge,30,FEMALE,충남,,511,8.4,7.3,8.4,7.4,6,8.2,4.3,6.6,6.3,,25.7,23,7.2,12.2
lge,30,FEMALE,충남,2인가구,20,9.1,7,9.1,6.9,6.1,8,4,7.1,5.6,,22.2,20.1,5.3,11.5
lge,30,FEMALE,충남,키즈맘_중학생,11,6.7,7.3,6.7,6.1,3.5,0,,7.2,8.1,,23.6,22.7,5.9,12.1
lge,30,FEMALE,충남,키즈맘_미취학,40,7.8,7.3,7.8,7.8,5.9,8,2.8,6.1,8.9,7.6,23,21.2,5.9,11.9
lge,30,FEMALE,충남,1인가구,55,8.9,7.3,8.9,6.9,6.3,5.2,5.9,6.5,8,7.2,23.8,23.7,5.9,12.5
lge,30,FEMALE,충남,중년_자녀동거,55,8.1,7.3,8.1,7.2,5.9,9,6,5.3,4.8,,23.4,22.5,5.8,12.4
lge,30,FEMALE,충북,1인가구,36,7.4,7.1,7.4,6,6.1,8.8,4.9,5.9,7.8,7.3,22.2,19.6,6.1,11.5
lge,30,FEMALE,충북,키즈맘_미취학,23,8.6,7.1,8.6,8,4.3,5.3,9.4,5.3,,7.9,18.9,15.8,4.9,10.2
lge,30,FEMALE,충북,,367,8.4,7.2,8.4,7.8,6.6,8,2.6,6.9,6.4,7.6,24.9,22,7,12.2
lge,30,FEMALE,충북,2인가구,7,10,7.2,10,6.3,4.3,,,6.1,,,23.7,22.5,6.5,11.8
lge,30,FEMALE,충북,키즈맘_중학생,6,10,7.7,10,6.7,1.6,8,8.5,3.6,,,18.6,20,4,10.8
lge,30,FEMALE,충북,중년_자녀동거,33,8.5,7.2,8.5,7.9,6.6,8,5.8,6.4,4.2,7.3,24.7,22.6,6.5,12.5
lge,30,FEMALE,충북,키즈맘_초등생,31,7.5,7.2,7.5,7.8,5.2,8,0,5.6,7.7,,25.5,23.5,6.6,12.6
lge,30,MALE,,중년_자녀동거,986,7.7,7.1,7.7,7.3,4.7,5.7,4.6,4.7,6.9,7.8,23.8,25.1,5.3,12.1
lge,30,MALE,,,6442,7.7,7.1,7.7,7.4,5.3,6.3,3.3,4.9,6.3,7.5,25,24.3,6.2,11.9
lge,30,MALE,,키즈맘_미취학,419,8.1,7.1,8.1,7.6,5.4,5.3,2.9,4.5,6,7.3,24,25.1,5.2,12.2
lge,30,MALE,,1인가구,640,7.9,7.1,7.9,7.3,5.5,6.4,3.1,4.8,5.4,7.7,24.1,25.6,5.4,12.3
lge,30,MALE,,키즈맘_초등생,98,6.5,7.2,6.5,7.7,4.4,6.4,1.8,4.2,5.6,7.4,25.6,26,5.7,12.5
lge,30,MALE,,키즈맘_중학생,31,7.8,7.2,7.8,6.9,5,10,0.2,3.6,4.8,7.6,23.1,25.3,5.3,11.9
lge,30,MALE,,2인가구,190,8.5,7.1,8.5,7.5,5.9,6.1,3.7,4.7,6.3,7.5,23.5,24.9,5.1,11.9
lge,30,MALE,강원,2인가구,19,10,6.9,10,8.1,4.9,6.4,0.2,3.4,8.6,,15.9,15.7,3.5,7.7
lge,30,MALE,강원,,447,6.7,7.2,6.7,6.9,5.5,5.3,4.9,4.9,5.8,,26.4,25.7,6.5,12.5
lge,30,MALE,강원,키즈맘_초등생,19,6,7,6,8.4,6,,,3.3,3.9,8.2,19.2,20.6,4.1,10
lge,30,MALE,강원,키즈맘_중학생,4,,7.9,,8,6.9,,,4.8,7.5,,25.7,26.1,5.8,13.5
lge,30,MALE,강원,중년_자녀동거,71,8.1,7.3,8.1,7.4,4.4,5.6,2.7,4.4,7.2,,26.4,28,6.2,12.9
lge,30,MALE,강원,키즈맘_미취학,50,8.5,7.2,8.5,7,5.8,3.2,3.6,5.1,2,7.4,25.5,26.3,5.5,12.5
lge,30,MALE,강원,1인가구,53,5.9,7.1,5.9,7.4,6.5,5.7,2.8,5.7,3.7,7.4,22.3,23.1,5.1,11.3
lge,30,MALE,경기,2인가구,158,9.2,7,9.2,7.5,6.7,6.1,1.1,4.5,5.5,7.5,24.5,25.3,5.3,12.1
lge,30,MALE,경기,1인가구,498,8,7.2,8,7.3,5.7,6.5,3.8,5.1,5.9,7.5,24.7,25.7,5.6,12.4
lge,30,MALE,경기,,4674,7.6,7.2,7.6,7.3,5.5,6.4,3.7,4.8,6.5,7.6,26.5,25.4,6.7,12.4
lge,30,MALE,경기,중년_자녀동거,762,7.5,7.1,7.5,7.5,4.8,6.5,3.2,4.4,5.9,7.5,24.2,25.3,5.4,12.2
lge,30,MALE,경기,키즈맘_미취학,447,7.6,7.2,7.6,7.2,5.4,6.7,3.7,4.7,5.6,7.9,25.4,25.8,5.6,12.4
lge,30,MALE,경기,키즈맘_중학생,35,6.5,7.2,6.5,7.5,5,6.4,8,4.6,8.5,,24.7,26.5,5.7,12.3
lge,30,MALE,경기,키즈맘_초등생,139,7.5,7.2,7.5,7.5,5.4,6.2,5.8,4.7,4.7,8,24.2,25.1,5.3,11.9
lge,30,MALE,경남,,1074,7.3,7.1,7.3,7.3,5.2,6.9,5.4,5.4,5.1,,24.8,23.7,6.2,11.6
lge,30,MALE,경남,1인가구,116,8.5,7.2,8.5,7.1,5.7,7.6,2.5,5.2,4.8,7.4,23.3,24.8,5.2,11.8
lge,30,MALE,경남,2인가구,23,10,7.1,10,7.9,6.4,,0.4,5.9,,,24.2,26,5.4,12
lge,30,MALE,경남,키즈맘_초등생,38,7.2,7.2,7.2,7.6,5.1,0.1,8,4.6,7.8,,28.1,28.3,6.4,13.3
lge,30,MALE,경남,중년_자녀동거,176,8.8,7.1,8.8,7.2,5.1,5.7,2.5,4.2,7.3,7.4,24.6,25.4,5.5,12.2
lge,30,MALE,경남,키즈맘_미취학,107,7.5,7.2,7.5,7.5,5.6,7.3,2.4,4.7,7.3,8,22.6,23.5,5,11.5
lge,30,MALE,경남,키즈맘_중학생,14,6.7,6.7,6.7,6.5,4.3,6.4,,4.6,7.7,,19.3,22.6,3.2,11
lge,30,MALE,경북,키즈맘_초등생,34,8.8,7,8.8,7.9,4.4,6.4,8,5,7.7,,23,23.9,5.1,11.4
lge,30,MALE,경북,2인가구,36,6.5,7.1,6.5,6.9,6.3,,,4.9,,,23.3,25.4,5,11.6
lge,30,MALE,경북,1인가구,95,6.3,7.2,6.3,7.4,5.1,6.4,2,4.6,6.1,7.2,23.9,25.4,5.2,12.2
lge,30,MALE,경북,중년_자녀동거,104,7,7,7,7.3,4.7,6.4,0.2,4.4,7.7,7.8,25.1,26,5.5,12.3
lge,30,MALE,경북,키즈맘_중학생,6,10,7.3,10,8,5.6,8.2,,4.5,,7.4,20.9,22.9,5.2,10.8
lge,30,MALE,경북,,737,8.2,7.2,8.2,7.1,5.1,7.6,5,5.1,7.1,,26,25.4,6.6,12.1
lge,30,MALE,경북,키즈맘_미취학,74,9.3,7.2,9.3,6.7,5.9,6.4,4.2,4.9,5,7.2,23.1,23.4,5.1,11.5
lge,30,MALE,광주,키즈맘_초등생,31,7.7,7.1,7.7,7.6,5.1,6.2,5.3,4.1,,7.8,23.4,23.5,5.1,11.5
lge,30,MALE,광주,1인가구,51,8.9,7.2,8.9,6.8,4.7,6.4,6.3,5.2,0.1,,25,25.6,5.2,12.7
lge,30,MALE,광주,중년_자녀동거,94,6.9,7.1,6.9,7.2,5,5.4,0.8,4.9,8.1,7.8,23.9,25.1,5.1,12.2
lge,30,MALE,광주,2인가구,18,8.8,7,8.8,7.7,5.1,6.4,0,5.7,,,22.3,23.8,4.9,11.1
lge,30,MALE,광주,키즈맘_미취학,60,8,7,8,7,5.2,6.4,0,4.3,6.1,,24,24.5,5.1,11.9
lge,30,MALE,광주,,500,7.3,7,7.3,7.1,5.6,6.4,3.7,4.7,5.8,,25,24.6,6.2,12
lge,30,MALE,광주,키즈맘_중학생,6,10,7.2,10,8.2,3.3,,2.5,5.1,,,24.1,25,5.5,11.6
lge,30,MALE,대구,키즈맘_초등생,23,10,6.8,10,7.5,4.9,6.7,,4.4,7.7,,22.6,23.9,4.5,11.8
lge,30,MALE,대구,,718,7.5,7.1,7.5,7.2,5.9,6.4,3.9,4.5,6.2,7.6,27.3,26.2,6.8,12.6
lge,30,MALE,대구,2인가구,18,6,7,6,7.1,6.1,6.4,,6.7,9,,21.5,22,4.4,10.5
lge,30,MALE,대구,중년_자녀동거,112,7.9,7.1,7.9,7.3,4.8,7.3,6.4,4.4,8.6,7.4,22.1,23.4,4.9,11.1
lge,30,MALE,대구,키즈맘_미취학,85,6.3,7.2,6.3,7.4,5.9,6.4,4.4,4.6,1.5,7.4,24.8,25.2,5.7,12.2
lge,30,MALE,대구,키즈맘_중학생,7,,7.4,,6.9,5.1,,1.5,5.5,,,24.6,25.9,5.7,12
lge,30,MALE,대구,1인가구,84,9.1,7.2,9.1,6.9,5.5,6.4,4.1,4.4,5.8,,23.9,25.7,5.6,12.2
lge,30,MALE,대전,2인가구,23,5.6,7.2,5.6,7.3,3.1,8.2,5.3,4.4,,,22.9,23.9,5,12.5
lge,30,MALE,대전,1인가구,79,7.4,7.5,7.4,6.9,5.1,6.4,4.2,4.2,5.5,7.7,24.9,25.5,5.9,12.2
lge,30,MALE,대전,중년_자녀동거,106,7,7.1,7,7.8,5,0.2,0.2,5,7.8,7.4,24.1,24.9,5.4,12.2
lge,30,MALE,대전,키즈맘_중학생,6,10,7.2,10,6,6,,,4.6,,,24.8,23.7,6.1,10.9
lge,30,MALE,대전,,629,8,7.1,8,7.4,5.3,6.7,3.6,4.6,7.6,8.3,27.2,26.3,6.7,13.1
lge,30,MALE,대전,키즈맘_미취학,54,7.7,7.3,7.7,7.8,5.9,6.4,3.5,4.7,7.9,,23.7,23.9,5.3,11.7
lge,30,MALE,대전,키즈맘_초등생,24,7.5,7.1,7.5,7.8,5.7,6.4,8,3.8,6.4,,22.9,23.4,5,11.3
lge,30,MALE,부산,키즈맘_미취학,126,7.7,7,7.7,7.5,6.1,6.4,2.7,4.7,7.3,7.2,25.2,25.6,5.7,12.1
lge,30,MALE,부산,2인가구,48,6.9,7,6.9,7.4,5.1,7.1,2,4.6,4.8,,23.7,24.9,4.9,12
lge,30,MALE,부산,중년_자녀동거,198,8.5,7.1,8.5,7,4.7,6.2,3.2,4.4,4,7.9,23.4,24.2,5.2,11.8
lge,30,MALE,부산,,1240,7.7,7.1,7.7,7.2,5.8,6,5.3,4.5,6.4,7.6,25.9,25,6.4,12.2
lge,30,MALE,부산,1인가구,143,6.8,7.2,6.8,7.1,5.5,6.4,5.3,5,8.3,,23.3,24.7,5.3,11.8
lge,30,MALE,부산,키즈맘_초등생,34,10,7.1,10,6.4,5.1,6.4,2.1,3.5,0.1,7.8,25.2,25.5,5.9,12.3
lge,30,MALE,부산,키즈맘_중학생,15,7.5,7.2,7.5,7.6,4.4,6.4,,6.8,5.9,,28.7,29.5,6.2,14
lge,30,MALE,서울,키즈맘_중학생,8,10,7.1,10,7.3,4.7,,8,4.9,,,24.6,25.7,5.8,11.7
lge,30,MALE,서울,키즈맘_초등생,37,7.2,7.3,7.2,7.3,6.3,4.8,2.7,4,5.3,,22.1,22.4,4.7,10.9
lge,30,MALE,서울,2인가구,84,7.9,7.2,7.9,8,6.2,4.9,8,4.2,6.7,7.3,23.9,25.5,5,12.2
lge,30,MALE,서울,,2996,7.9,7.2,7.9,7.5,6,6.4,3.5,5,5.1,7.6,26.3,25.6,6.6,12.5
lge,30,MALE,서울,중년_자녀동거,450,8.2,7.2,8.2,7.4,5.1,6.5,3.1,4.7,6.6,7.7,23.4,24.6,5.3,11.9
lge,30,MALE,서울,키즈맘_미취학,243,8.5,7.2,8.5,7.7,6.1,7.1,5.2,4.8,5.3,7.8,25.2,26,5.8,12.5
lge,30,MALE,서울,1인가구,297,8.3,7.2,8.3,7.5,5.6,6.2,5.3,5.2,7.1,7.8,24,25.2,5.4,12.2
lge,30,MALE,세종,1인가구,11,9.6,6.9,9.6,5.9,5.6,6.4,,3.3,,,25.1,26.1,5.7,12.2
lge,30,MALE,세종,2인가구,1,10,,10,4.4,6.1,,,1.3,,,23.5,34,7.1,14.6
lge,30,MALE,세종,,112,8.8,7.4,8.8,8.1,5.6,6.4,0.4,4.7,3.9,7.9,27,24.7,7.4,12
lge,30,MALE,세종,키즈맘_미취학,14,5.6,7.3,5.6,7.1,5.8,3.2,8,4,9.9,,24.2,25.1,5.6,12.5
lge,30,MALE,세종,키즈맘_초등생,4,10,7.3,10,7.1,5.5,,,2.6,8,,29.7,28.6,7,13
lge,30,MALE,세종,중년_자녀동거,7,10,6.9,10,6.8,4.6,6.4,,5.1,9.8,,16.9,19.4,3.1,10
lge,30,MALE,울산,2인가구,15,8.3,6.8,8.3,7,5.5,6.4,4,4.9,,,24.3,24.7,5.6,11.9
lge,30,MALE,울산,,480,9,7.2,9,7,5.1,6.4,4.3,4.7,5.8,7.5,25.9,25.6,6.2,12.6
lge,30,MALE,울산,1인가구,64,8.1,7.1,8.1,7.3,5.7,6.4,4.1,5.3,7.7,7.6,24,25.6,5.3,12.2
lge,30,MALE,울산,키즈맘_중학생,7,5.3,6.9,5.3,5.8,7.1,,,3.9,4.9,,16.3,16.7,3.4,8.8
lge,30,MALE,울산,키즈맘_미취학,62,8.2,7.2,8.2,6.9,6,7.3,0,4.9,9.3,7.3,26.3,26.4,6.1,12.9
lge,30,MALE,울산,중년_자녀동거,57,9.1,7.2,9.1,7.4,4.8,6.4,4,5.3,9.4,,24.2,26.2,5.3,11.9
lge,30,MALE,울산,키즈맘_초등생,17,3.4,7.3,3.4,7.1,3.8,10,,4.5,7.9,8,23.5,24.3,5.1,11.7
lge,30,MALE,인천,키즈맘_초등생,41,7.4,7,7.4,7.2,4.9,5.7,6.2,4.2,6.3,7.9,25.7,26,6,12.5
lge,30,MALE,인천,2인가구,34,8.6,7.3,8.6,8.3,5.6,6.4,2.3,4.7,2,7.8,21.4,21.7,4.6,10.4
lge,30,MALE,인천,1인가구,121,7,7.3,7,7,5.9,5.1,1.8,5,3.5,7.3,23.8,25,5.6,11.8
lge,30,MALE,인천,키즈맘_중학생,16,7.5,7.4,7.5,7.8,6.7,6.4,8,4.8,5,8.1,24.4,25.2,5.6,11.8
lge,30,MALE,인천,중년_자녀동거,211,7.7,7,7.7,7.3,5.2,6.4,5.4,4.9,7.7,8,24.1,25.5,5.3,12.1
lge,30,MALE,인천,,1237,7.5,7.1,7.5,7.4,5.4,6.7,6.4,4.6,7.1,7.6,25.4,24,6.5,11.7
lge,30,MALE,인천,키즈맘_미취학,138,7.6,7.2,7.6,7.3,5.5,6.3,3.2,4.7,6.5,7.5,24.9,25.3,5.6,12.3
lge,30,MALE,전남,1인가구,43,6.3,7.3,6.3,7.1,5.2,6.4,4.6,4.7,7.7,8,23.2,24.2,5.3,12.3
lge,30,MALE,전남,중년_자녀동거,85,9,7.1,9,7,4.3,6.4,8,3.9,5.2,,23.4,24.9,5.2,12.1
lge,30,MALE,전남,키즈맘_초등생,21,10,7.4,10,7.4,5.3,10,4,5.2,3.9,,25.9,25.8,5.9,11.9
lge,30,MALE,전남,2인가구,19,6.6,7.3,6.6,8.1,5.5,6.4,,5.5,4.1,,25.6,27.1,6.2,12.4
lge,30,MALE,전남,키즈맘_미취학,43,5.9,7.4,5.9,7.5,5.3,6.4,4.6,5.9,6.5,,25.8,26.8,5.6,13.4
lge,30,MALE,전남,키즈맘_중학생,4,6.8,7.1,6.8,8.3,4.9,,,4.4,,,12.8,11.6,2.3,7
lge,30,MALE,전남,,445,8.4,7.1,8.4,7.3,4.7,6.8,4,6,6.9,7.9,25.9,24.4,6.4,12.2
lge,30,MALE,전북,2인가구,13,7.8,7.3,7.8,8.2,4.9,6.4,0.4,5.2,5.2,,24.9,24.8,5.7,12.2
lge,30,MALE,전북,1인가구,73,7.3,7,7.3,7,4.9,6.4,5.5,4.6,6.8,7.2,23.6,24.6,5.2,12.3
lge,30,MALE,전북,키즈맘_중학생,9,10,7.1,10,6.8,5.5,,,4.4,7.7,,24.1,27.4,5.1,12.4
lge,30,MALE,전북,키즈맘_미취학,50,8.5,7.1,8.5,7.3,5.5,5.5,2.9,4,7.9,,24,24.8,4.9,12
lge,30,MALE,전북,중년_자녀동거,92,8.7,7.1,8.7,7.5,4.6,5.1,0.1,4.5,8.1,7.6,22.7,22.6,5,11.4
lge,30,MALE,전북,키즈맘_초등생,19,6,7.2,6,7.5,6.3,6.4,8,5.4,4.9,,29.1,28.9,6.6,13.7
lge,30,MALE,전북,,547,7.8,7.2,7.8,7.1,5.1,6.9,7.3,6,2.7,,26.6,25.2,6.7,12.4
lge,30,MALE,제주,중년_자녀동거,40,8.4,7.5,8.4,7.3,3.7,6.4,0.1,3.6,4.2,,28.3,28.5,6.8,13.6
lge,30,MALE,제주,키즈맘_초등생,12,7.5,7.6,7.5,7.9,2.3,,,4.9,0.2,,30.6,31.2,6.7,14.4
lge,30,MALE,제주,키즈맘_미취학,26,4.6,7.3,4.6,6.7,4.4,,,5.1,6.4,,27.8,27.9,6.9,12.7
lge,30,MALE,제주,1인가구,30,7.5,7.4,7.5,7.4,5.2,3.4,8.9,4,9.9,,28.8,29.1,6.7,13.3
lge,30,MALE,제주,,240,7.1,7.4,7.1,7.7,4.3,6.4,8.6,4.4,5.4,,27.7,26.8,7.2,12.7
lge,30,MALE,제주,2인가구,5,8.9,6.9,8.9,9.5,3,,0.4,4.5,,,19.8,22.8,4.7,10.2
lge,30,MALE,제주,키즈맘_중학생,5,0,7.3,0,8.6,3.7,,0,3.6,0.1,,31.4,35.3,7.7,15.8
lge,30,MALE,충남,키즈맘_중학생,7,5.5,7.4,5.5,7.1,4.7,6.4,8,6.2,,,20.6,23,4.4,10.9
lge,30,MALE,충남,키즈맘_미취학,72,7.3,7.1,7.3,7.1,5.4,7,0.6,4.2,6.4,7.3,25.6,26.1,5.7,12.4
lge,30,MALE,충남,1인가구,84,7.9,7.3,7.9,7.5,5.5,4.4,1.7,4.9,8.5,8,23.2,24.7,5.2,11.7
lge,30,MALE,충남,중년_자녀동거,101,8.3,7.4,8.3,7.2,4.4,7.2,4.1,5,4.8,7.4,24.6,25.3,5.5,12
lge,30,MALE,충남,,671,7.4,7.2,7.4,7,5.2,5.7,5.2,5.3,5.8,7.2,23.1,22.2,5.5,11
lge,30,MALE,충남,키즈맘_초등생,26,7,7,7,7,4.8,6.4,0.5,3.7,,7.2,21.8,21.9,4.5,11.1
lge,30,MALE,충남,2인가구,16,6.9,7.2,6.9,6.9,6.5,6.4,0.5,4.8,2.4,,26.1,26.4,5.9,12.5
lge,30,MALE,충북,중년_자녀동거,84,7.3,6.9,7.3,6.9,4.8,6.4,1,4.8,7.7,7.4,22.9,23.8,5.1,11.6
lge,30,MALE,충북,키즈맘_초등생,18,10,7.2,10,7.9,5,6.4,8,3.6,7.8,7.4,23.8,24.3,5.5,11.6
lge,30,MALE,충북,1인가구,77,8.5,7.2,8.5,7.6,5.5,7,2.2,4.7,6.4,,24.8,26.7,5.4,12.7
lge,30,MALE,충북,,550,8.1,7.1,8.1,7.3,5.6,6.9,1.3,4.8,7.8,7.9,27.2,26.6,6.6,13.2
lge,30,MALE,충북,키즈맘_중학생,2,5.8,6.3,5.8,8,4.6,,,0.1,,,22,17.5,3.4,10
lge,30,MALE,충북,2인가구,16,9,7.3,9,8.2,4.4,6.4,8,5.4,7.7,,24.4,27.3,5.6,12.3
lge,30,MALE,충북,키즈맘_미취학,46,8.4,7.3,8.4,7.8,4.8,6.8,8,5.2,1.1,7.9,26.1,26.9,6.2,12.8
lge,40,FEMALE,,키즈맘_중학생,392,7.4,7.1,7.4,7.7,4.4,6.7,4.4,4.5,4.9,7.8,23.3,23.6,5.6,12.3
lge,40,FEMALE,,키즈맘_미취학,150,8.5,6.9,8.5,7.5,5.2,5.9,3.6,4.8,7.3,,22.6,22.2,5.9,12
lge,40,FEMALE,,키즈맘_초등생,357,7.8,7.1,7.8,7.4,4.2,7.7,4.3,4.4,6,8.3,24.4,24.3,6.1,12.5
lge,40,FEMALE,,1인가구,351,7.6,7.2,7.6,7.5,5.3,8,5.5,4.7,6.1,8,24.8,24.5,6.3,13.1
lge,40,FEMALE,,중년_자녀동거,660,8.5,7.2,8.5,7.6,4.7,7.8,4.2,4.3,6.3,7.7,23.8,23.6,6.1,12.4
lge,40,FEMALE,,2인가구,128,8.3,7.2,8.3,7.1,5.1,6.4,4.4,4.9,8.8,7.5,23.4,22.8,6.2,11.8
lge,40,FEMALE,,,4929,8.1,7.3,8.1,7.6,5.1,7.1,5,4.6,6.2,7.9,24.6,22.7,6.9,11.6
lge,40,FEMALE,강원,키즈맘_초등생,35,8.3,7.4,8.3,7.2,4.9,6.6,2.6,4.5,7.2,,25.8,25.6,6.6,12.6
lge,40,FEMALE,강원,중년_자녀동거,51,7.3,7.3,7.3,7.1,5.1,5.8,5.8,4.6,5.1,7.7,23.2,23.4,5.5,12.9
lge,40,FEMALE,강원,1인가구,15,10,6.7,10,8.4,4.6,0.1,,3.9,7.1,,17.9,16.6,4.7,9.6
lge,40,FEMALE,강원,키즈맘_중학생,37,6.1,7.3,6.1,7.8,5.3,9.3,0.2,4,3.9,,27,27.1,6.4,13.7
lge,40,FEMALE,강원,2인가구,6,,7.2,,8,3,,,6.5,,,23.2,24,5.8,12.5
lge,40,FEMALE,강원,,312,6.7,7.2,6.7,6.9,4.6,5.3,3.5,4.1,6.2,,26.9,23.8,7.8,12.1
lge,40,FEMALE,강원,키즈맘_미취학,11,8,7.6,8,6.3,3.9,8,4.5,5,7.6,,21,20,5.9,9.7
lge,40,FEMALE,경기,키즈맘_미취학,134,9,7.2,9,7.9,5.8,7.8,1.9,5.1,2.4,7.6,24.6,24,6.3,12.7
lge,40,FEMALE,경기,키즈맘_초등생,455,8.3,7.1,8.3,7.5,4.5,7.7,4.8,4.1,5.3,7.8,23.5,23.1,6,12.2
lge,40,FEMALE,경기,2인가구,129,7.3,7.1,7.3,7.7,5.1,7.5,4.5,4.3,5.5,,25.1,24.1,6.6,12.5
lge,40,FEMALE,경기,,5110,7.8,7.1,7.8,7.5,4.9,7.3,4.2,4.2,6.3,7.8,24.2,21.4,6.9,11
lge,40,FEMALE,경기,중년_자녀동거,836,7.7,7.2,7.7,7.6,5.1,7.4,4,4.3,5.6,8,24.4,24.3,6.1,12.9
lge,40,FEMALE,경기,키즈맘_중학생,618,8.2,7.2,8.2,7.4,4.7,7.9,4.1,4.1,6.4,7.9,23,23.4,5.6,12.3
lge,40,FEMALE,경기,1인가구,303,7.1,7.4,7.1,7.6,5.4,7.5,5.5,4.6,6.7,7.9,24.4,23.9,6.2,12.8
lge,40,FEMALE,경남,키즈맘_초등생,112,8.4,7.1,8.4,7.2,3.8,7.6,5.2,4.3,7,,21.1,21.1,4.9,11.5
lge,40,FEMALE,경남,1인가구,53,9.6,7.3,9.6,6.8,4.4,8.3,1.6,4.2,3.8,7.5,26.2,25.8,6.8,13.5
lge,40,FEMALE,경남,,983,8.8,7,8.8,7,4.5,8.4,4.3,4.5,6.5,7.8,24.4,21.4,7,11.1
lge,40,FEMALE,경남,중년_자녀동거,148,8.7,7.2,8.7,7.4,4.2,7.4,3.9,3.9,6.8,,23.7,23.5,6.1,12.3
lge,40,FEMALE,경남,2인가구,29,6.1,7.1,6.1,7.9,5.5,8,0.3,4.9,7.9,7.7,20.9,21.2,5.2,11.4
lge,40,FEMALE,경남,키즈맘_중학생,128,7.9,7,7.9,7,4.4,6.8,4.2,4.2,6.5,,22.4,23,5.3,12.3
lge,40,FEMALE,경남,키즈맘_미취학,33,9.7,7.4,9.7,7.7,6,8,0,3.9,8.8,,23,21.4,5.7,11.5
lge,40,FEMALE,경북,키즈맘_중학생,90,8.2,6.9,8.2,7,3.2,8,5.3,4.2,6.8,7.7,20.4,21.1,4.9,11.4
lge,40,FEMALE,경북,키즈맘_초등생,68,8.9,7,8.9,7,4.1,8,1.8,4.9,6.4,,23.4,23.2,5.8,12.2
lge,40,FEMALE,경북,키즈맘_미취학,21,6,7.7,6,7.8,6,,9.7,6.1,7.6,,23.4,23.6,5.9,12
lge,40,FEMALE,경북,1인가구,61,6,7.2,6,7.3,4.2,8,4.1,4.1,9.5,7.8,25.3,24.4,6.6,12.6
lge,40,FEMALE,경북,중년_자녀동거,127,8,7.1,8,7.4,4.4,8,5.7,4.3,4.8,,23.3,23.2,5.8,12.2
lge,40,FEMALE,경북,,723,8.1,7.1,8.1,7.2,4.8,8.4,4.5,4.5,7.5,,24.8,22.3,7.1,11.5
lge,40,FEMALE,경북,2인가구,15,8,7,8,8.3,6.3,8,,5.4,9.3,,22,21,5.9,11.1
