ton,dist,cost
25,270.4902013,56
18,92.53971029,26
25,102.9613859,30
25,153.9955332,39
11,150.3177237,26
11,49.39106418,15
25,74.93722011,28
11,137.6949009,22
25,106.1779151,30
16,130.0280475,32
14,47.0539842,18
11,83.12888673,16
18,41.80473707,18
11,77.00019927,14
5,79.04785388,15
1,67.39983433,6
18,14.49601855,12
25,84.67132982,27
25,38.42532939,23
18,76.71513362,20
25,139.1070099,32
25,139.1070099,32
25,22.40545682,20
25,106.2174696,31
11,219.3862827,30
25,65.65398222,28
18,249.576196,44
25,161.2830642,43
11,170.382542,33
25,185.230367,38
25,64.98798311,26
25,92.27685856,27
11,137.0217442,21
25,64.73903403,27
25,64.73903403,27
25,63.61330416,24
25,63.61330416,24
11,257.726592,28
25,65.65398222,30
25,122.4777208,34
25,49.461258,23
25,26.8109815,30
25,92.27685856,27
25,41.18634965,17
25,108.9673303,35
11,94.26273284,18
18,74.68188467,24
11,126.6115648,35
14,66.69194219,21
16,134.9854426,35
25,257.232293,48
1,84.65272008,7.5
25,59.0383997,18
25,248.9456106,55
25,102.8014181,30
25,64.40429379,22
18,67.36183078,22
11,296.8093122,38
11,188.6723162,23
25,42.41855685,22
25,17.31711247,17
11,72.52880664,19
11,44.98843966,17
25,171.6269978,36
18,97.68091438,20
25,170.1517675,43
25,315.7536338,64
25,115.5407401,40
14,94.50435048,30
25,277.1270812,62
11,213.062811,23
18,161.7429063,40
11,110.8558814,21
18,52.85720549,20
11,299.1745021,45
25,243.2202326,50
25,131.0534279,41
25,64.44468614,22
18,46.67300849,22
5,182.832591,28
11,50.03316331,24
25,92.50533176,26
11,69.0191752,20
11,283.6652352,42
5,42.87995921,8
11,36.14770205,23
25,122.4777208,34
25,64.44468614,22
11,228.4156828,30
25,273.2161482,55
5,100.0041435,18
5,260.8305294,40
25,97.96371791,34
5,284.0471123,48
25,64.44468614,2
18,290.9037024,40
11,116.3558138,16
11,132.5021795,22
25,99.95328539,28
5,149.3446478,25
11,345.6121258,40
25,52.1372614,28
5,82.71847675,24
5,271.3059887,42
11,271.3059887,42
18,202.5684103,35
5,56.72870293,14
22,51.26759858,23
5,180.7006049,31.15
5,281.6808249,37.1
5,208.1009277,39.5
11,281.6808249,46
5,49.81796036,10.9
5,38.12558546,7
1,35.19362819,5
18,203.4122724,32
4,33.04983853,4.9
5,265.4261061,18.8
5,204.8556739,25
5,208.1009277,39.5
1,81.6252315,11
5,18.51597871,7
5,35.05670327,8.5
11,114.056302,20
25,99.32732241,28
22,344.9849266,61
18,155.0952348,26
18,278.402542,45
5,133.7944126,25
18,86.68451825,20
1,9.502898188,2.5
5,174.676502,30
25,15.0245291,15
25,288.200198,55
14,112.7550435,23
18,161.2294517,34
18,48.65047423,20
25,63.08875314,33
5,315.4036894,34
25,63.08875314,33
14,193.2715394,33
11,117.7476315,27
14,63.08875314,33
18,69.39578003,26
5,183.6459038,40
11,283.0827406,53
11,86.13478596,22
25,262.1181882,80
18,95.69256422,30
25,64.40429379,22
25,82.19432758,28
11,206.3385993,38
18,72.6014201,22
18,190.0831432,35
25,71.52810657,27
5,356.6285268,40
14,57.23414709,20
14,105.4598217,25
18,82.37629612,22
25,242.3712252,60
5,143.9966511,25
25,207.7561843,50
25,287.4071374,60
11,189.2545606,32
18,47.77878458,21
25,101.881422,26
25,68.36224519,40
25,106.2174696,1.13
11,11.882665,15
14,50.16764317,20
11,42.28815949,18
18,132.2293294,30
25,19.2282832,15
25,19.2282832,15
11,89.7029133,18
11,251.4152069,40
25,56.05346094,24
14,198.9197643,38
25,44.61739036,31
25,32.24142127,20
18,157.9629477,30
5,32.7635486,13
25,205.3956901,45
25,107.010945,1.13
25,155.332942,40
11,23.81446245,15
18,137.6330545,28
11,75.99579688,23
18,157.9629477,30
25,278.9605681,58
18,137.6330545,28
25,106.2174696,1.13
25,106.2174696,1.13
25,99.29161245,28
25,132.1287313,32
11,116.5508789,20
11,147.5601865,22
25,21.056808,18
25,66.51333903,27
25,117.9016142,29
25,290.4772706,53
25,31.30213517,20
11,58.53935809,14
11,145.6965552,26
25,21.056808,18
11,20.62847787,8
11,234.6149319,38
11,160.2489599,16
11,290.4257498,42
11,100.5528974,15
11,62.13255716,16
14,259.5344093,43
14,267.6081271,45
14,54.87751852,20
14,79.89158642,24
14,103.1535005,25
11,100.5528974,15
14,152.4367834,32
11,146.8092444,32
11,114.9656984,18
5,245.4272547,30
5,263.4082377,45
25,117.9016142,30
18,199.2165095,40
16,155.0952348,26
11,105.5556754,22
5,165.5885606,30
11,190.8817181,37
18,121.219485,26
25,158.8598756,37
25,101.4594238,27
25,57.34440638,25
18,99.52536545,23
25,88.78576056,32
25,102.6780698,32
5,109.5138132,19
11,64.69054047,24
11,186.3505216,37
25,258.4702908,84
5,127.6766561,20.5
11,127.6766561,22.5
11,174.084183,28
5,140.4435133,20
25,121.6677204,36
11,87.19765737,18
25,264.9437405,50
11,42.42351461,18
11,126.3056717,22
25,245.7837259,72
5,291.2756302,38
25,273.8198693,56
25,191.0512217,48
18,131.2031754,28
25,273.8198693,56
11,206.3385993,38
25,273.4719797,57
18,149.1651108,44
11,22.44015694,18
25,99.32732241,28
25,307.6468528,50
5,264.6602633,40
25,60.3324472,24
11,75.77963061,19
25,211.4725451,47
11,230.9912848,40
18,105.2607421,28
25,235.4749279,42
25,266.9082733,64
11,100.4338432,20
25,45.7281145,27
11,70.36813892,17
25,84.8778326,30
25,57.34440638,25
25,260.3580532,55
11,279.7574663,14
5,139.8425883,23
25,29.67302559,22
25,38.92637399,20
25,7.435934319,24
25,116.7873059,40
11,205.2589542,32
25,55.94981622,20
25,262.7501927,60
11,139.7967393,24
5,13.43748354,14
5,273.4266317,36
25,156.5825136,42
25,227.6023536,53
11,124.6467199,25
11,133.6749154,27
25,161.894401,34
25,264.228205,48
5,11.29033797,14
22,185.230367,38
11,157.5527563,45
14,118.4494289,28
11,52.62986527,18
25,273.8198693,57
25,1.150466023,11
25,251.7758949,2.1
25,294.243927,62
11,170.426352,29
25,277.1270812,62
25,224.3614037,52
11,236.4711276,40
18,95.44392322,22
25,157.2815561,47
14,256.2022021,47
25,319.2665169,55
25,119.7093594,38
25,319.2665169,55
25,260.1122158,56
25,250.2803712,46
25,63.53884295,23
25,258.6959051,45
25,33.54373705,19
25,125.5617214,38
25,273.2161482,56
25,57.38145732,24
25,273.2161482,55
25,273.2161482,55
25,273.2161482,56
25,260.1122158,59
25,260.1122158,56
25,222.1082286,55
25,273.2161482,55
25,273.2161482,56
25,132.1287313,32
25,273.2161482,56
25,273.2161482,56
11,203.7257445,30
11,22.44232642,12
5,344.4460876,40
25,68.65200738,30
18,52.41191802,21
18,134.199138,30
11,100.0844515,23
25,57.38145732,24
25,57.38145732,24
14,22.44232642,12
25,222.9652745,1.9
5,140.4001137,20
11,243.0304032,25
25,273.4719797,65
11,226.3216869,32
11,226.3216869,32
11,220.5714189,32
25,96.02715929,32
25,132.1287313,32
25,272.2544238,74
25,132.1287313,32
25,54.90608332,20
14,78.37575548,27
25,28.30875715,20
5,240.9032423,35
25,71.27603595,41
25,208.834045,42
18,273.105392,41
25,225.8025019,60
25,139.8030632,45
14,73.03143495,18
5,42.67760361,11
25,307.8290278,54
25,292.7637871,55
11,6.929168972,11
11,173.116595,26
14,170.7742617,32
5,207.8175012,18
1,64.27159211,7
25,125.737163,35
11,98.8709303,25
25,292.047435,87
5,173.116595,26
14,291.3998229,52
25,75.34011158,24
11,136.5000036,28
25,96.28478294,18
25,99.20989086,32
25,245.8690743,52
25,263.2169456,65
5,16.14778149,6
25,139.8030632,45
11,42.24548096,17
25,139.8030632,45
25,272.4077361,60
25,53.79260983,25
25,139.8030632,45
25,92.87565082,32
25,260.3580532,50
25,37.09397193,15
25,220.5255257,50
5,51.87244123,10
11,105.5556754,22
11,256.8553408,38
11,26.23447088,17
25,68.97973201,26
25,227.4714909,50
5,100.6993167,17
18,56.65794445,22
18,56.65794445,22
18,56.65794445,22
18,56.65794445,22
5,42.27296986,5
11,202.8402973,26
5,253.8012613,19
25,273.8198693,57
25,273.8198693,57
25,290.392447,58
25,50.33324063,37
25,262.9907156,51
11,89.5731017,26
11,145.2654801,32
25,50.33324063,37
18,229.1553479,36
25,84.81735328,27
25,2.859728232,12
14,240.5178244,36
11,329.4267379,46
5,137.0557271,18
25,69.04180578,23
5,109.3840116,18
4,86.20636618,7
1,223.4391968,13
11,283.1745977,26
5,95.36109712,14.5
5,180.7006049,29.5
4,102.1314025,11.35
11,88.56312305,21
5,29.84738022,7
11,182.6414692,30
5,84.41401245,15
25,148.9693277,33
5,94.83768178,18
25,215.6261233,46
18,273.1829071,30
18,170.7742617,32
25,11.80457768,15
25,98.38712245,33
25,11.80457768,15
1,34.48930316,4.5
25,131.0057232,41
25,262.1181882,60
11,41.41143074,12
25,79.8768466,31
11,66.36265755,20
1,249.9634316,16
25,261.3100799,51
25,86.41881273,33
5,171.2073545,26
25,260.3580532,51
5,232.4586423,26
11,50.45214479,18
18,189.7765349,42
25,261.3100799,51
11,262.706997,40
25,175.5304846,32
25,95.64553476,28
11,29.78208563,15
11,94.80141418,22
11,100.5528974,15
8,89.5731017,26
25,178.3320871,36
14,93.99635071,21
22,102.0082192,31
25,344.5882018,53
11,164.9496101,19
5,106.5625316,14
5,291.3398831,16
11,156.1005052,28
18,173.3946973,35
5,56.05346094,10
5,79.70363208,10
5,253.8012613,19
5,18.51597871,8.5
11,160.2489599,17
11,83.10675653,20
25,127.5137897,48
25,203.2893248,42
14,27.53147546,12
11,105.4380392,20
11,180.4031056,28
11,156.2156611,25
25,264.3538454,52
11,120.5711769,18
11,20.62847787,8
11,212.35333,10
25,131.0057232,41
11,213.8313579,34
25,260.3580532,53
14,79.89158642,24
11,44.98843966,17
5,61.00280914,48
11,61.00280914,48
11,33.11668965,10
14,54.87751852,20
11,195.8520222,35
11,81.82197586,24
25,106.2174696,1.13
11,263.6582792,36
25,100.7082546,27
14,152.4367834,32
11,247.8119776,36
11,134.7416403,18
5,255.6690513,26
11,41.25091898,10
25,38.56230905,19
25,67.02708235,26
25,20.4446157,27
25,104.5126042,29
25,188.6089891,35
11,55.62050794,21
25,96.12428959,31
11,218.9623692,34
18,19.24693669,18
11,157.5527563,45
5,121.2377035,22
25,84.81735328,27
14,55.72970105,18
5,121.2377035,22
5,119.2126858,23
5,121.2377035,22
25,277.2041757,20
5,36.09901418,11
14,39.95299676,20
25,148.4653373,36
5,169.2565721,28
5,350.2280538,30
11,47.65183619,13
25,232.7778637,40
25,100.5683292,28
25,180.278924,50
18,232.7778637,38
5,289.4622762,23
5,84.01127049,21
25,289.3689648,62
5,17.4847263,10
5,146.5356215,16
5,64.84842967,13
5,144.9865995,10
5,296.4283462,11
5,62.71269761,12
11,176.8969767,28
11,145.6965552,26
11,124.2395856,30
18,252.1891406,35
18,222.4958603,40
11,30.90954021,15
14,139.4378787,39
5,120.8185156,22
25,78.07522892,32
25,11.02579504,12
18,19.92683992,14
18,138.2988485,30
5,88.97818782,17
5,246.7579348,38
25,45.26925607,20
1,32.01867198,4
11,66.01818805,22
5,35.19278323,8
25,188.8387009,40
14,148.5233316,28
18,148.5233316,28
18,37.055663,18
11,148.5962568,30
5,148.5962568,30
25,188.8387009,40
5,249.0579672,30
11,139.4378787,39
5,302.5211251,35
5,271.3059887,42
25,119.4965251,40.32
5,261.2333408,36
5,261.2333408,36
5,261.0211587,12
5,261.0211587,12
5,196.6447286,30
5,56.72870293,14
11,271.3059887,42
18,180.686589,40
11,174.084183,28
25,83.1515714,29
25,179.2282979,38
25,290.392447,57
25,258.2825962,54
18,19.17008029,14
25,267.5012286,55
14,251.1077384,35
11,187.9517819,12
11,243.3672432,40
5,150.7424049,18
5,226.9762703,20
25,260.3580532,55
25,106.2174696,1.13
25,51.37697273,26
25,233.5778123,54
11,245.3056503,30
5,118.9152808,22
25,238.7548542,55
18,244.9177978,30
18,73.66785942,32
25,307.6468528,50
25,222.1082286,50
5,251.2574234,16
1,287.162033,18.8
5,250.1188717,21
5,308.4165169,28
25,252.5433485,47
1,17.87149967,2.5
5,257.0668093,32
25,55.42078851,23
25,290.0491878,65
5,261.1642476,20
5,81.4808161,15
25,283.8669456,55
25,256.1546454,51
25,68.03790874,25
25,109.1774303,37
18,78.7669082,27
18,187.116492,57
11,157.5527563,45
11,17.11844214,32
18,18.87076025,14
18,87.58503452,18
11,212.8696658,30
11,171.3480241,34
22,54.46248003,21
11,283.6652352,45
25,272.4248548,53
16,114.3805097,30
11,71.2542145,25
25,59.54770814,25
18,137.9558278,28
25,108.8325084,41
11,157.112093,40
11,241.7148245,35
25,181.5947992,46
11,23.53833979,26
18,127.6792093,28
11,157.112093,40
25,229.5792039,50
11,163.7599067,25
25,208.834045,42
11,116.5210839,22
25,273.8198693,63
18,189.7765349,42
11,256.3298489,40
11,147.5115414,25
5,187.6959452,23
5,309.8011072,20
16,82.54320746,20
25,237.8441134,46
18,212.2362552,45
25,91.4784145,26
18,275.4646534,50
18,283.4949452,50
25,197.8616456,50
25,38.56230905,19
18,143.1878129,32
18,110.7435266,34
18,152.7171966,34
25,121.7542489,38
18,265.5821122,40
25,302.2977723,45
18,135.814711,30
11,24.53935172,13
25,273.8198693,58
25,263.9462493,52
25,148.9544199,40
5,146.4079039,20
25,116.9738112,31
25,68.97973201,26
25,26.20903558,16
25,74.8782307,24
18,74.8782307,24
14,74.8782307,23
11,306.9168928,37
25,23.02977845,23
25,143.8546367,35
14,49.21070042,22
5,11.61228754,6
5,78.45972047,16
5,55.81197428,14
25,289.2496987,56
25,273.2161482,58
5,64.20846914,18
25,289.2496987,55
25,289.2496987,55
11,200.266308,36
25,289.2496987,57
25,289.2496987,55
5,131.9329806,23
5,35.19803418,11
25,234.8197764,53
25,191.4443916,37
25,85.79272963,27
25,73.18666304,16
25,247.7880099,46
11,270.61008,42
22,283.1788691,50
5,238.7654731,36
25,157.2815561,47
11,150.350538,21
25,23.78776122,18
11,73.18666304,16
18,150.350538,24
18,166.8011746,40
5,167.0697733,40
5,62.72319483,18
5,64.65215589,18
5,209.5095412,25
5,209.5095412,25
11,238.7654731,36
5,42.93134042,17
25,45.0540035,26
5,132.7580404,18
11,72.15446914,22
5,52.8789374,17
18,194.5833343,31
11,82.90155483,21
18,204.6635999,42
11,194.5833343,27
11,162.9321147,28
5,190.3219503,24
18,192.9494221,43
14,112.6135274,28
18,184.5231839,31
18,96.6841188,55
11,139.7309005,20
11,184.5231839,27
11,218.2642896,34
25,108.172282,35
25,220.6498988,52
18,181.2926406,41
5,34.66600565,10
11,150.9689077,30
25,213.4120276,45
25,23.78776122,18
11,168.8294828,27
11,205.1607703,45
14,87.10228286,24
11,193.6628196,42
18,168.8294828,31
11,124.6467199,27
11,251.5064617,38
25,267.0632152,53
11,151.2230411,35
5,172.236776,33
11,136.4101922,40
11,256.2461719,38
25,87.33768138,28
25,196.065178,1.8
25,265.310286,57
11,221.956519,33
11,81.21121876,17
25,219.9468758,51
11,222.3113132,33
11,96.63416342,23
11,183.9364432,34
18,283.5792787,42
5,74.2035766,13
5,128.5148008,12
25,289.2496987,57
25,289.2496987,57
11,32.85258736,13
25,273.8198693,55
25,273.8198693,55
5,325.9824626,26
5,12.4986239,5
25,64.91193933,19
25,63.48633997,23
25,30.27801837,15
18,103.7249219,26
5,256.2461719,38
5,166.8011746,40
25,283.8669456,57
1,127.5688517,8
5,52.03607347,13
5,256.6571455,14
1,92.6652722,7.5
1,47.67218413,4
1,25.13397524,3
5,46.15308352,9
1,26.42632574,3.5
1,48.50116486,4
25,182.7688079,68
14,166.8011746,40
11,76.87495514,18
18,179.302466,40
18,208.379558,42
18,115.6808397,28
5,55.95051949,15
11,46.76139152,14
11,225.2470727,45
11,26.22232785,10
14,289.2160469,43
25,99.94630983,28
11,272.8113387,45
11,100.2882474,24
11,59.95817401,15
11,263.168763,38
11,44.00652326,13
11,140.7138595,22
18,87.97418557,20
11,87.97418557,20
5,189.0818041,11
11,58.77430653,18
11,67.94400455,19
11,174.5550655,29
5,138.1227234,20
5,266.9139322,30
11,215.9235118,43
5,45.08551061,11
5,237.8931666,13
5,95.52473887,18
25,19.2282832,14
11,69.1541911,19
14,71.40831791,22
25,59.6252246,21
25,224.0668089,40
25,243.2202326,50
18,233.607594,64
25,145.7535548,26
22,264.6139173,48
11,69.28189575,14
25,290.392447,67
25,116.7873059,40
14,14.41251076,14
18,360.2848763,58
11,262.1442529,41
25,266.9528893,50
18,247.1801524,40
18,247.1801524,39
11,101.7702808,18
25,314.0633216,64
25,332.3752327,58
25,39.53960154,21
8,102.2676731,22
25,190.4175145,40
18,166.1288539,32
25,221.4318604,44
11,38.28729858,15
5,135.3824109,23
25,99.29161245,28
25,233.8102044,48
5,115.8803613,23
11,95.10636769,20
11,40.24800603,20
5,143.4229252,23
5,281.3004475,29
14,115.0001958,43
5,143.4229252,23
11,94.43341854,17
25,104.7652094,33
25,238.5067174,51
25,66.14637475,27
16,188.6274754,37
18,233.1540588,45
11,239.0360288,37
11,40.24800603,20
18,31.29691547,13
25,303.5108543,60
25,59.74992154,21
11,31.94776005,16
11,139.2668037,28
11,148.1571351,24
11,42.58032533,15
11,63.84581878,18
25,98.29898252,1
11,300.4397724,38
11,276.4351235,42
11,269.7358858,40
16,53.15042061,22
25,54.92589179,24
11,255.633008,27
14,239.0360288,37
11,178.9275991,24
14,90.91188901,22
11,50.04751535,12
11,307.9619898,48
25,61.8689661,28
11,232.3963929,26
11,101.3984944,18
14,161.3816444,28
11,162.7935348,22
11,42.8993562,10
14,136.8992453,26
11,51.28101567,14
11,304.6226612,20
18,248.3330201,36
25,247.7880099,46
25,37.68244515,23
25,131.3006819,42
18,136.8801126,32
11,207.2294583,32
25,81.2773624,26
11,48.70181874,15
11,80.59632391,20
11,143.8631931,28
14,106.3791124,25
11,114.0221966,30
18,224.8750028,42
5,121.2377035,22
25,68.36224519,41
11,272.4248548,37
5,121.2377035,22
11,103.2559167,22
5,138.1227234,20
11,330.0606453,24
25,228.9955219,53
5,121.2377035,22
5,119.2126858,23
25,139.1883595,46
25,66.48240442,27
5,121.2377035,22
25,56.00271305,22
25,290.392447,64
11,86.18281145,22
8,198.4545453,35
5,291.1609828,42
25,193.1399555,46
11,40.15953949,15
11,104.7687511,22
25,266.1692953,45
11,32.85258736,13
11,315.9085315,28
11,178.7642286,28
11,164.1993527,36
14,59.52337859,22
25,52.50712022,24
25,51.50546808,30
11,86.62429958,18
25,52.50712022,24
25,252.3153938,46
25,107.670486,41
25,234.5257995,51
11,46.80026047,25
5,46.80026047,25
25,228.9955219,51
25,171.5565474,40
11,250.9973131,38
25,310.1217174,55
5,55.40430757,16
25,284.9169862,56
25,19.52246937,14
25,87.71064966,22
25,99.16522878,36
5,92.88837992,13
25,232.7066659,44
11,140.5022364,24
5,283.8182721,30
11,300.548996,23
25,208.8059713,45
25,284.9169862,68
25,238.0817975,51
25,97.74107781,32
5,28.83632903,9
25,173.1803566,45
25,262.9907156,60
11,74.25821645,18
11,127.7378208,26
25,99.29161245,28
25,290.392447,54
25,266.1692953,45
25,116.7219783,38.4
25,285.8708015,54
18,256.7141015,52
25,137.6754548,37
25,273.8198693,57
25,36.30657254,21
11,22.41784748,11
25,133.2439026,30
25,261.6385167,52
4,64.75654388,8
25,203.5358677,38
25,77.11593341,25
18,105.8344934,26
11,14.31786603,10
25,284.9169862,61
11,82.59717918,12
25,260.3580532,50
11,19.12892162,10
5,150.4092627,23
11,47.65183619,13
18,150.4677752,25
11,64.67181943,19
25,37.86399429,13
11,78.86572304,21
1,220.381679,5.5
5,333.7867745,33.5
11,20.41772973,12.35
5,32.45288909,6.5
5,246.3190329,20.5
1,75.19970554,6
5,154.609491,24.5
1,45.98005397,5
5,51.78525305,10
1,37.20246968,3.5
1,110.8754483,5.9
5,102.6526136,16.5
11,88.56312305,20.5
5,73.24739016,16
5,40.35653094,8
1,14.58345503,3
1,9.416817747,2.5
5,169.9700557,20
25,49.13826847,17
